Name,Address,Rating
Hollywood Sign,"Los Angeles, CA 90068, United States",4.6
Universal Studio Tour,"100 Universal City Plaza, Universal City, CA 91608, United States",4.8
The Hollywood Museum,"1660 Highland Ave, Hollywood, CA 90028, United States",4.3
Griffith Observatory,"2800 E Observatory Rd, Los Angeles, CA 90027, United States",4.7
Hollywood Walk of Fame,"6901 Hollywood Blvd, Los Angeles, CA 90028, United States",4.2
Warner Bros. Studio Tour Hollywood,"3400 Warner Blvd, Burbank, CA 91505, United States",4.5
Runyon Canyon Park,"2000 N Fuller Ave, Los Angeles, CA 90046, United States",4.8
Crossroads of the World,"6671 Sunset Blvd, Los Angeles, CA 90028, United States",4.1
Hoover Walk,"1654 N Hoover St, Los Angeles, CA 90027, United States",4.3
La Brea Tar Pits and Museum,"5801 Wilshire Blvd, Los Angeles, CA 90036, United States",4.6
Guinness World Records Museum,"6764 Hollywood Blvd, Los Angeles, CA 90028, United States",3.8
Los Angeles County Museum of Art,"5905 Wilshire Blvd, Los Angeles, CA 90036, United States",4.6
Guns N' Roses - 'Welcome to the Jungle' video film Site,"6th St, Los Angeles, CA 90036, United States",4.3
Paramount Pictures Studio Tour,"5515 Melrose Ave, Los Angeles, CA 90038, United States",4.5
Bronson Caves,"3200 Canyon Dr, Los Angeles, CA 90068, United States",4.5
Hollywood Walk of Fame,"Hollywood Boulevard, Vine St, Los Angeles, CA 90028, United States",4
Griffith Park,"Los Angeles, CA 90027, United States",4.7
Holocaust Museum LA,"100 The Grove Dr, Los Angeles, CA 90036, United States",4.6
The Broad,"221 S Grand Ave, Los Angeles, CA 90012, United States",4.7
Petersen Automotive Museum,"6060 Wilshire Blvd, Los Angeles, CA 90036, United States",4.7
The Chats de Thé Green Wall,"8017 Melrose Ave, Los Angeles, CA 90046, United States",5
Griffith Observatory,"2800 E Observatory Rd, Los Angeles, CA 90027, United States",4.7
World of Illusions Los Angeles,"6751 Hollywood Blvd, Los Angeles, CA 90028, United States",4.1
The Golden Triangle,"9800 Wilshire Blvd, Beverly Hills, CA 90212, United States",4.7
Hollywood Sign,"Los Angeles, CA 90068, United States",4.6
Hollywood Wax Museum,"6767 Hollywood Blvd, Los Angeles, CA 90028, United States",4.4
Natural History Museum of Los Angeles County,"900 Exposition Blvd, Los Angeles, CA 90007, United States",4.8
The Fame Yard,"7767 Melrose Ave, Los Angeles, CA 90046, United States",5
Mural by @davidfloresart,"7315 Melrose Ave, Los Angeles, CA 90046, United States",0
Guinness World Records Museum,"6764 Hollywood Blvd, Los Angeles, CA 90028, United States",3.8
Hollywood Walk of Fame,"Hollywood Boulevard, Vine St, Los Angeles, CA 90028, United States",4
Bronson Caves,"3200 Canyon Dr, Los Angeles, CA 90068, United States",4.5
Joan Fontaine Star of Fame,"1645 Vine St, Los Angeles, CA 90028, United States",3.7
Paramount Pictures Studio Tour,"5515 Melrose Ave, Los Angeles, CA 90038, United States",4.5
Universal Studio Tour,"100 Universal City Plaza, Universal City, CA 91608, United States",4.8
Hollywood Sign,"Los Angeles, CA 90068, United States",4.6
You Are The Star,"1665 Wilcox Ave, Los Angeles, CA 90028, United States",4.5
Runyon Canyon Park,"2000 N Fuller Ave, Los Angeles, CA 90046, United States",4.8
Hollywood Wax Museum,"6767 Hollywood Blvd, Los Angeles, CA 90028, United States",4.4
World of Illusions Los Angeles,"6751 Hollywood Blvd, Los Angeles, CA 90028, United States",4.1
Ride like a star,"6808 Hollywood Blvd, Los Angeles, CA 90028, United States",4.9
Ripley's Believe It or Not!,"6780 Hollywood Blvd, Hollywood, CA 90028, United States",4.2
Griffith Park,"Los Angeles, CA 90027, United States",4.7
View,"7695-7699 Mulholland Dr, Los Angeles, CA 90046, United States",4.7
The Chats de Thé Green Wall,"8017 Melrose Ave, Los Angeles, CA 90046, United States",5
Griffith Observatory,"2800 E Observatory Rd, Los Angeles, CA 90027, United States",4.7
The Paul Smith Pink Wall,"8221 Melrose Ave, Los Angeles, CA 90046, United States",4
Crossroads of the World,"6671 Sunset Blvd, Los Angeles, CA 90028, United States",4.1
Hollywood Walk of Fame,"6901 Hollywood Blvd, Los Angeles, CA 90028, United States",4.2
Natural History Museum of Los Angeles County,"900 Exposition Blvd, Los Angeles, CA 90007, United States",4.8
LA Waterfront,"600 E 5th St, San Pedro, CA 90731, United States",4.5
Hilltop Park,"2351 Dawson Ave, Signal Hill, CA 90755, United States",4.8
Lynwood Water Tower,"11230 California Ave, Lynwood, CA 90262, United States",5
Aquarium of the Pacific,"100 Aquarium Way, Long Beach, CA 90802, United States",4.6
Griffith Park,"Los Angeles, CA 90027, United States",4.7
World of Illusions Los Angeles,"6751 Hollywood Blvd, Los Angeles, CA 90028, United States",4.1
Paramount Pictures Studio Tour,"5515 Melrose Ave, Los Angeles, CA 90038, United States",4.5
Lynwood Water Tower,"4289 Walnut Ave, Lynwood, CA 90262, United States",5
Universal CityWalk Hollywood,"100 Universal City Plaza, Universal City, CA 91608, United States",4.6
Los Angeles County Museum of Art,"5905 Wilshire Blvd, Los Angeles, CA 90036, United States",4.6
Space Shuttle Endeavour,"700 Exposition Park Dr, Los Angeles, CA 90037, United States",4.9
Yvonne Burke-John D. Ham Park,"11832 Atlantic Ave, Lynwood, CA 90262, United States",4.3
ShoreLine Aquatic Park,"200 Aquarium Way, Long Beach, CA 90802, United States",4.7
California Science Center,"700 Exposition Park Dr, Los Angeles, CA 90037, United States",4.7
Venice Boardwalk,"Beach pavillion in, Los Angeles, CA, United States",4.5
Wilderness Park,"10999 Little Lake Rd, Downey, CA 90241, United States",4.5
Discovery Cube Los Angeles,"11800 Foothill Blvd, Sylmar, CA 91342, United States",4.4
Dominguez Rancho Adobe Museum,"18127 Alameda St, Compton, CA 90220, United States",4.6
The Broad,"221 S Grand Ave, Los Angeles, CA 90012, United States",4.7
Redondo Beach Pier,"Fisherman's Wharf, Fishermans Wharf, Redondo Beach, CA 90277, United States",4.6
Veterans Park,"309 Esplanade, Redondo Beach, CA 90277, United States",4.6
Seaside Lagoon,"200 Portofino Way, Redondo Beach, CA 90277, United States",4.5
Dominguez Park,"200 Flagler Ln, Redondo Beach, CA 90277, United States",4.5
Metal Surfboards,"United States, California, Redondo Beach, Pacific Coast Highway / Herondo",4
Miramar Park,"201 Paseo De La Playa, Redondo Beach, CA 90277, United States",4.7
Redondo Beach Historical Museum,"302 Flagler Ln, Redondo Beach, CA 90277, United States",4.3
Redondo Beach King Harbor Sign,"United States, California, Redondo Beach, Pacific Coast Highway / Herondo",5
Hopkins Wilderness Park,"1102 Camino Real, Redondo Beach, CA 90277, United States",4.5
Redondo Boardwalk LLC,"100 International Boardwalk, Redondo Beach, CA 90277, United States",4.7
Riviera Park,"300 Palos Verdes Blvd, Redondo Beach, CA 90277, United States",4.5
Pacific Coast Highway,"CA-1, Redondo Beach, CA 90277, United States",4.9
Sunset Point Photo Spot,"500 Fishermans Wharf, Redondo Beach, CA 90277, United States",0
Vincent Park,"630 Vincent St, Redondo Beach, CA 90277, United States",4.2
Torrance Beach,"Vía Riviera, Redondo Beach, CA 90277, United States",4.7
Madrona Marsh Preserve and Nature Center,"3201 Plaza del Amo, Torrance, CA 90503, United States",4.6
Cannonball Finish Line Marker,"260 Portofino Way, Redondo Beach, CA 90277, United States",5
El Retiro Park,"126 Vista Del Parque, Redondo Beach, CA 90277, United States",4.6
House of Pago Pago,"1600 Aviation Blvd, Redondo Beach, CA 90278, United States",0
Redondo beach,"135 Yacht Club Way, Redondo Beach, CA 90277, United States",0
Bronson Caves,"3200 Canyon Dr, Los Angeles, CA 90068, United States",4.5
Hollywood Walk of Fame,"Hollywood Boulevard, Vine St, Los Angeles, CA 90028, United States",4
Hollywood Sign,"Los Angeles, CA 90068, United States",4.6
Griffith Park,"Los Angeles, CA 90027, United States",4.7
Warner Bros. Studio Tour Hollywood,"3400 Warner Blvd, Burbank, CA 91505, United States",4.5
Guinness World Records Museum,"6764 Hollywood Blvd, Los Angeles, CA 90028, United States",3.8
Joan Fontaine Star of Fame,"1645 Vine St, Los Angeles, CA 90028, United States",3.7
Universal Studio Tour,"100 Universal City Plaza, Universal City, CA 91608, United States",4.8
Griffith Observatory,"2800 E Observatory Rd, Los Angeles, CA 90027, United States",4.7
Paramount Pictures Studio Tour,"5515 Melrose Ave, Los Angeles, CA 90038, United States",4.5
You Are The Star,"1665 Wilcox Ave, Los Angeles, CA 90028, United States",4.5
Old Los Angeles Zoo,"4801 Griffith Park Dr, Los Angeles, CA 90027, United States",4.6
Fern Dell Nature Preserve,"5375 Red Oak Dr, Los Angeles, CA 90068, United States",4.7
Universal CityWalk Hollywood,"100 Universal City Plaza, Universal City, CA 91608, United States",4.6
Ride like a star,"6808 Hollywood Blvd, Los Angeles, CA 90028, United States",4.9
World of Illusions Los Angeles,"6751 Hollywood Blvd, Los Angeles, CA 90028, United States",4.1
Hollywood Wax Museum,"6767 Hollywood Blvd, Los Angeles, CA 90028, United States",4.4
Hollywood Bowl,"2301 Highland Ave, Los Angeles, CA 90068, United States",4.7
Hollywood Walk of Fame,"6901 Hollywood Blvd, Los Angeles, CA 90028, United States",4.2
View,"7695-7699 Mulholland Dr, Los Angeles, CA 90046, United States",4.7
Jay’s lookout,"20301 Mulholland Dr, Woodland Hills, CA 91364, United States",5
Robinson's Liberty Bells,"2146005015, Woodland Hills, CA 91367, United States",5
Upper Las Virgenes Canyon Open Space Preserve,"Western end of, Victory Blvd, Woodland Hills, CA 91367, United States",4.7
Top of Topanga Overlook,"3400 N Topanga Canyon Blvd, Topanga, CA 90290, United States",4.7
Serrania Park,"20726 Wells Dr, Woodland Hills, CA 91364, United States",4.4
Costanso Fire Station 84 Park,"Woodland Hills, CA 91364, United States",4.7
Corbin Canyon Park,"4CWH+PM, Woodland Hills, CA 91364, United States",4.5
Parkman Murals & Mosaics,"20800 Burbank Blvd, Woodland Hills, CA 91367, United States",3
Bluth Model Home,"23155 Dolorosa St, Woodland Hills, CA 91367, United States",0
"King Gillette Ranch, Mountains Recreation & Conservation Authority","26800 Mulholland Hwy, Calabasas, CA 91302, United States",4.6
Marvin Braude Mulholland Gateway Park,"3600 Reseda Blvd, Tarzana, CA 91356, United States",4.7
Hunter's lookout,"4CRH+PP, Los Angeles, CA 91364, United States",5
Vanalden Cave,"Vanalden Cave Trail, Tarzana, CA 91356, United States",4.4
Shadow Ranch Park,"22633 Vanowen St, West Hills, CA 91307, United States",4.4
Cerrillos Lookout,"Woodland Hills, CA 91364, United States",4.8
Topanga State Park,"20828 Entrada Rd, Topanga, CA 90290, United States",4.7
Warner Center Park,"5800 CA-27, Woodland Hills, CA 91367, United States",5
Reseda Stones,"Randal D. Simmons Park, 6731 Wilbur Ave, Reseda, CA 91335, United States",4.2
Old Topanga Road Viewpoint,"Old Topanga Canyon Rd, Topanga, CA 90290, United States",5
S. Mark Taper Life Science Botanical Garden,"2700 Pierce Ln, Woodland Hills, CA 91367, United States",4.4
Bronson Caves,"3200 Canyon Dr, Los Angeles, CA 90068, United States",4.5
Raptor Encounter,"12 Upper and Lower Lot Path, North Hollywood, CA 91602, United States",4.6
Valley Village Park,"5000 Westpark Dr, North Hollywood, CA 91601, United States",4.5
Persian Magic Art Group,"12426 Killion St, Valley Village, CA 91607, United States",0
Warner Bros. Studio Tour Hollywood,"3400 Warner Blvd, Burbank, CA 91505, United States",4.5
Captain Marvel Filming Location,"6327 1/2 Laurel Canyon Blvd, North Hollywood, CA 91606, United States",0
The Great Wall of Los Angeles,"12900 Oxnard St, Valley Glen, CA 91606, United States",4.6
Universal Studio Tour,"100 Universal City Plaza, Universal City, CA 91608, United States",4.8
Guinness World Records Museum,"6764 Hollywood Blvd, Los Angeles, CA 90028, United States",3.8
View,"7695-7699 Mulholland Dr, Los Angeles, CA 90046, United States",4.7
Paramount Pictures Studio Tour,"5515 Melrose Ave, Los Angeles, CA 90038, United States",4.5
Griffith Park,"Los Angeles, CA 90027, United States",4.7
Ripley's Believe It or Not!,"6780 Hollywood Blvd, Hollywood, CA 90028, United States",4.2
Old Los Angeles Zoo,"4801 Griffith Park Dr, Los Angeles, CA 90027, United States",4.6
Runyon Canyon Park,"2000 N Fuller Ave, Los Angeles, CA 90046, United States",4.8
Mulholland Scenic Overlook,"8591 Mulholland Dr, Los Angeles, CA 90046, United States",4.7
Hollywood Sign,"Los Angeles, CA 90068, United States",4.6
The Golden Triangle,"9800 Wilshire Blvd, Beverly Hills, CA 90212, United States",4.7
Universal City Overlook,"7701 Mulholland Dr, Los Angeles, CA 90046, United States",4.7
Universal CityWalk Hollywood,"100 Universal City Plaza, Universal City, CA 91608, United States",4.6
Palisades Park,"Ocean Ave, Santa Monica, CA 90401, United States",4.7
Tongva Park,"1615 Ocean Ave, Santa Monica, CA 90401, United States",4.5
Santa Monica Statue,"California 1 Palisades Park, Santa Monica, CA 90401, United States",4.8
Santa Monica Pier,"200 Santa Monica Pier, Santa Monica, CA 90401, United States",4.6
Greetings from Santa Monica Mural,"315 Colorado Ave, Santa Monica, CA 90401, United States",5
Original Muscle Beach Santa Monica,"Ocean Front Walk, Santa Monica, CA 90401, United States",4.6
Santa Monica Pier Arch,"81-99 Colorado Ave, Santa Monica, CA 90401, United States",4.7
Annenberg Community Beach House,"415 Pacific Coast Hwy, Santa Monica, CA 90402, United States",4.7
Santa Monica Art Museum,"1219 3rd Street Promenade, Santa Monica, CA 90401, United States",4.7
Santa Monica State Beach,"930 Pacific Coast Hwy, Santa Monica, CA 90403, United States",4.7
Crescent Bay Park,"2000 Ocean Ave, Santa Monica, CA 90405, United States",4.6
Santa Monica Street Art,"1603 Ocean Ave, Santa Monica, CA 90401, United States",0
Santa Monica Beach,"Santa Monica, CA 90401, United States",4.6
Santa Monica Pier Carousel,"1624 Ocean Front Walk, Santa Monica, CA 90401, United States",4.6
Pantai Santa Monica,"Beach, Santa Monica, CA 90401, United States",0
"Yacht Harbour, Santa Monica","Santa Monica, CA 90401, United States",4.2
Douglas Park,"2439 Wilshire Blvd, Santa Monica, CA 90403, United States",4.6
Saskia Wall by Joe Nicoletti,"302 Pico Blvd, Santa Monica, CA 90405, United States",0
Santa Monica History Museum,"1350 7th St, Santa Monica, CA 90401, United States",4.5
Farnam House,"1098 26th St, Santa Monica, CA 90403, United States",4.7
"Vista Hermosa Natural Park, Mountains Recreation & Conservation Authority","100 N Toluca St, Los Angeles, CA 90026, United States",4.7
Natural History Museum of Los Angeles County,"900 Exposition Blvd, Los Angeles, CA 90007, United States",4.8
Griffith Park,"Los Angeles, CA 90027, United States",4.7
California Science Center,"700 Exposition Park Dr, Los Angeles, CA 90037, United States",4.7
Universal Studios Hollywood,"100 Universal City Plaza, Universal City, CA 91608, United States",4.6
Los Angeles State Historic Park,"1245 N Spring St, Los Angeles, CA 90012, United States",4.6
The Broad,"221 S Grand Ave, Los Angeles, CA 90012, United States",4.7
Los Angeles County Museum of Art,"5905 Wilshire Blvd, Los Angeles, CA 90036, United States",4.6
Downtown Los Angeles,"Downtown Los Angeles, Los Angeles, CA, USA",
Warner Bros. Studio Tour Hollywood,"3400 Warner Blvd, Burbank, CA 91505, United States",4.5
Paramount Pictures Studio Tour,"5515 Melrose Ave, Los Angeles, CA 90038, United States",4.5
Walt Disney Concert Hall,"111 S Grand Ave, Los Angeles, CA 90012, United States",4.7
Universal CityWalk Hollywood,"100 Universal City Plaza, Universal City, CA 91608, United States",4.6
Old Los Angeles Zoo,"4801 Griffith Park Dr, Los Angeles, CA 90027, United States",4.6
The Getty,"1200 Getty Center Dr, Los Angeles, CA 90049, United States",4.8
Grand Central Market,"317 S Broadway, Los Angeles, CA 90013, United States",4.5
Griffith Observatory,"2800 E Observatory Rd, Los Angeles, CA 90027, United States",4.7
Bronson Caves,"3200 Canyon Dr, Los Angeles, CA 90068, United States",4.5
826LA & The Echo Park Time Travel Mart,"1714 Sunset Blvd, Los Angeles, CA 90026, United States",4.5
Los Angeles Zoo,"5333 Zoo Dr, Los Angeles, CA 90027, United States",4.4
Lincoln Park,"3501 Valley Blvd, Los Angeles, CA 90031, United States",4.3
Kyoto Garden,"DoubleTree by Hilton Hotel Los Angeles Downtown, Los Angeles, CA 90012, United States",4.4
The Broad,"221 S Grand Ave, Los Angeles, CA 90012, United States",4.7
Arthur J. Will Memorial Fountain,"Los Angeles, CA 90012, United States",4.7
Los Angeles Diamond Railroad Crossing #1,"723 Gibbons St, Los Angeles, CA 90031, United States",0
Scavenger Hunt Walking Tours - Los Angeles Union Station,"800 N Alameda St, Los Angeles, CA 90012, United States",4
Liber’s DTLA view,"319 N Myers St, Los Angeles, CA 90033, United States",5
Griffith Park,"Los Angeles, CA 90027, United States",4.7
Heritage Square Museum,"3800 Homer St, Los Angeles, CA 90031, United States",4.7
